odio;"""compaera"" y es una puta fascista que est ayudando a cometer genocidio, LMAO"
odio;ratas extremistas lealo hija de puta fascista
odio;Jos Jimnez Planelles, eres un hijo de puta fascista.
odio;Tenido la Resistencia no se a que ostias vas a esa puta basura de programa fascista. Tu sabras reina.
odio;No has visto un fascista en tu puta vida, Hulio.
odio;Fascista hijo de puta.... VOX ha sido votado como Bildu... Chupapollas
odio;Ni tu a tu puta madre....gilipollas fascista
odio;porque es roma un puto fascista en espaa. aqui solo hacemos famosos a gente asi se nos da de puta fabula
odio;T eres fascista, y t un hijo de puta etarra, y as vamos equilibrando el universo.
odio;Recuerda que personas que pagan tu sueldo, votan a VOX.... Un mnimo de respeto, fascista hijo de puta...
odio;"Para fascista ya estis vosotras ...""las atacamos entre todas""..., sois una puta vergenza"
odio;Como Felipe chaqueta de pana hasta que prob puro y puta fascista
odio;O sea que te da igual que Messi pierda contra el cuadro fascista y que lo estn linchando? Sos un ingrato hijo de puta.
odio;Desde su puta fundacin equipo de mierda ratero fascista
odio;Puta Espaa, Polonia, Israel y Ucrania!! FASCISTA DE MIERDA!!! GORA HERRI ASKEAK!!
odio;sern hijos de la gran puta!!!! Fascista dicen.. las comunistas que lo queman y arrasan todo son cojonudas
odio;Ms subnormal y no naces puta fascista
odio;Tu eres el que te deberas de ir a la puta mierda, cerdo fascista!!!
odio;Baja a la tua, hijo de puta fascista.
odio;Ser retrasado es una enfermedad ser un puto facha fascista nazi franquista de mierda es delito
odio;Hablas de Putn o el Puto?, porque el Puto Fascista ya est en la moneda.-
odio;Pro life mis huevos!Fascista! Macho puto!
odio;Puto MadridEquipo franquista y fascista.
odio;Porque Iker Jimnez es un puto fascista
odio;Cuando puto fascista de mierda en los comentarios dais mucho asco
odio;Mejor un emo que un puto fascista, qu duda cabe.
odio;Que eres un puto fascista de tomo y lomo ya lo sabamos, pandemoos, no te esfuerces ms.
odio;Y t eres un puto nazi fascista
odio;Un puto fascista de mierda
odio;POR QUE ESTAIS DICIENDO QUE OS QUEDAIS CON LOS FACHAS??? FRANCO ERA UN PUTO DICTADOR FASCISTA, QUE OS PUTO PASA
odio;Como de cateto tienes que ser para pensar que eso est pasando desde que no hay un puto fascista gobernando.
odio;Twitter fascista espaa es lo mejor de mi puto TL.
odio;Eres un puto fascista
odio;porque es roma un puto fascista en espaa. aqui solo hacemos famosos a gente asi se nos da de puta fabula
odio;YO SIENTO ASCO Y REPUGNANCIA DE ESTE PUTO PAS INMENSAMENTE FASCISTA QUE NO TIENE ARREGLO!
odio;Lo dicho, un puto fascista lamebotas. Tira a comerle el culo al rey, a m no me van esas cosas.
odio;Encima lemas fascistas... te puedo llamar ya puto fascista de mierda, no?
odio;Claro si eres un puto fascista como ellos.
odio;El Mueco es UN PUTO FASCISTA
odio;Est hoy el da para pedir comida a domicilio y que no te la traigan por hijo de puta.
odio;Ohhhhh, qu guapooo ereeeessss, hijo de puta!
odio;Otro hijo de puta como el ruso.
odio;Escuadronero corruptazo misogino hijo de mil puta
odio;como vas a ser tan hijo d puta y no pasar un tema de la factoriaaaa explicame
odio;cmo le gusta el papel de vctima a este hijo d mil puta
odio;Ojal se te pase todo lo machista hijo de puta.
odio;Luego te cierran Twiter por llamar hijo de puta a un hijo de puta. Alucinante
odio;no le pilleis nada el hijo de puta me bloquea desp de meses sin tweak de euros
odio;Al hijo de puta que me ha robado los auriculares, ojal te exploten mientras los llevas puestos.
odio;q hijo de puta ya le pegu a la pared como veces cmo me va a gustar tanto ni ahorcarme puedo pq pienso en sus manos nomas
odio;NO PUEDO DECIR QUE NOS VOLTEARON PORQUE SI GANABAMOS ERA UN MILAGRO, PERO SOS UN HIJO DE PUTA
odio;Nunca pens que Pablo Casado sera ms hijo de puta que Snchez.Me equivoqu.Pero es que, adems, es ms tonto.
odio;Hijo de puta.
odio;El hijo de mil puta el que me cambio los corsos de batan para la otra semana
odio;Pero no veis que es un hijo de puta Nazi? Encima acomplejado porque es feo como un culo. Si no lo querr ni su madre
odio;Hijo de puta calbo cabron hijo de puta
odio;tu madre es adoptada hijo de puta
odio;El que penso como se escriben los tests de nest es un hijo de mil puta sin empatia HERMANO COMO PUEDE SER TAN COMPLICADO
odio;Que hijo de puta estrs
odio;"""follar est sobrevalorado"" etc, etc, la gente dice eso y se pone a follarCallate y comparte pedazo hijo de puta"
odio;No Anabel, eso es ser un hijo de puta
odio;Qu cara de hijo de la grandsima puta tienes, Pedro.
odio;HIJO DE PUTA!!!!!
odio;alguna hija de puta que me quiera romper bien el corazon as me pongo las pilas con el gym
odio;Me tenes ciegamente enamorado, que hija de puta de tu parte hacerme mierda as y que no te importe
odio;que hija de puta es hermosa
odio;Es una hija de puta que como muchos otros, espero reciba su merecido.
odio;Menuda hija de puta.
odio;Yo diciendo que quiero adelgazar y comer no, pero alcohol trago como una hija de puta
odio;no podes ser tan linda hija de puta
odio;deja de llorar deja de llorar hija de tu puta madre deja de llorar
odio;repite conmigo: hoy voy a ser menos sentimental y ms hija de puta
odio;como ronca esta hija de puta
odio;No entiendo como puede a ver gente tan hija de puta
odio;La envidia es mala... pero es algo humano tenerla asique eso me hace sentir menos hija de puta...
odio;Saludos a la vecina que se pone con la limpieza desde las ocho de la maana: un diez en aplicada, un cero en hija de la gran puta
odio;AHRI ZORRA HIJA DE RE MIL PUTA TE QUIERO COGEEEEEER
odio;Como te extrao hija de tu puta madre
odio;Tengo una ansiedad bien hija de puta
odio;Ke enfermedad hija de re mil puta el cncer
odio;paula jr hija de puta dnde ests q llegamos tarde
odio;Evidentemente la gente es re hija de puta
odio;Karen hija de puta cmo vas a decir que es tu hijo jjksksks RETIRO LO DICHO: Es protegido la palabra correcta
odio;Que tan hija de puta fui en m otra vida que en esta no consigo un pibito (o pibita) como la gente.
odio;es impresionante el nivel de hija de mil puta q puede llegar a ser la gente
odio;Que hija de mil puta
odio;Hija de puta
odio;Que bronca la muerta tan hija de puta !
odio;Morocha hija de puta mira si me vas a gustar tanto
odio;Que enfermedad tan hija de puta. Pnico.
odio;batman est bien hija de puta
odio;q recuerdos, ahora te odio hija de puta
odio;me arrepiento tantooo de no ser bien hija d puta con todos los que se cagaron en mi!!
odio;Hija de puta sos tan linda distrada
odio;Necesito que la vida deje de ser tan hija de puta un minuto
odio;Que hambre mas hija de puta
odio;Encima la hija de puta desafina hasta el feliz cumpleaos, como digo los/as que no saben cantar eligen esa msica de mierda...
odio;Al final hay q ser tremenda hija de puta
odio;che qu les pasa q empujan tanto en una joda a donde vas tan apurada hija de puta
odio;hija de puta te re mil odio
odio;La vida puede ser una hija de puta si as lo desea.
odio;Son las de la maana hija de puta djame dormir
odio;Exacto y bueno tambin que las caderas estn un poco grandes porqu est hija de puta se embarazo muchas veces
odio;"Hija de tu puta perra madre arruinaste ""pelicula muda"""
odio;Hija de puta, unos chingadaxos a esta bitch.
odio;que linda que estas hija de puta
odio;El tipo que pague y la vieja hija de puta que pague tambin. Pobre nia bajo el mando de esa gente. Uy no
odio;seguridad de la fresh agredi a mi amiga Fresh Cba hija de puta gorra de mierda
odio;Te pondra una manzana en la boca y te chupara la concha hasta sacarte sidra hija de puta
odio;Hija de puta ojal arda en el infierno
odio;La marquesa de Galapagar es una hija de la gran puta, que se vaya a Venezuela de una vez.
odio;"Le dira ""Hija de puta ahora lo har con una foto tuya"" o algo as"
odio;LO CORTO????? QUE HIJA DE PUTA
odio;que me miras las historias y no me la respondes hija de puta
odio;Hijadeputa SABA QUE IBAS A DECIR ESO, NO A M
odio;Pero? hijadeputa enferma enferma
odio;Chingatumadre corrupta hijadeputa
odio;Hijadeputa que slo vio silobolsas en fotos.
odio;Siempre logra lo que quiere la hijadeputa.Todos hablando de ella y su despacho attack.
odio;Gan....si gan el Primer puesto en hijadeputa
odio;Re hijadeputa molestosa
odio;simplemente lleva tu maldita bolsa hijadeputa
odio;Pasaba por un Pago Fcil y de repente sale una mina shequete rpido y me peg un pisotn que casi me saca la zapatilla HIJADEPUTA
odio;"S; ms hijadeputa hipcrita, difcilmente (ella,, no har lo que dice)."
odio;pero hijadeputa sos tan linda distrada
odio;"Sos una mafiosa hijadeputa. Y esto no me hace ""k""."
odio;Que linda que es la hijadeputa dios la odio
odio;En el ep me explot cada partcula de cerebelo que me queda viva. Hijadeputa. Vas a entender en que momento exacto.
odio;tiene toma verga hijadeputa
odio;BOOOOOOF DIOS QUE PEDAZO DE TATUAJE QUE HIJADEPUTA
odio;Mechero hijadeputa
odio;A socializar como una hijadeputa
odio;Sos una hijadeputa, no sos una buena persona.
odio;No me ghostees HijaDePuta xq doy el portazo ok (?
odio;NOOO NO SEAS MAKA HIJADEPUTA, TENGO TRAUMAS DE ABANDONO
odio;Es una hijadeputa
odio;Cunto la tenas hijadeputa???
odio;Apoyen la causaHijaDePuta
odio;Hay que ser muy hijadeputa para hacer unas declaraciones as
odio;que desesperacin tan hijadeputa
odio;ojal y me pagues hijadeputa
odio;Que ganas de no estar enamorado de vos hijadeputa
odio;Contarles que te tomas el sbado, hijadeputa no te hagas la pobrecita
odio;Pero si sos preciosa hijadeputa
odio;hijadeputa me ire a llorar
odio;Y sigues metiendo una enfermedad, eres tan estupida hijadeputa
odio;...Y si de algo me arrepiento, es de no ser lo suficientemente HIJADEPUTA en algunas ocasiones de mi vida.
odio;Traigo una sed tan hijadeputa que si me ponen una bud light me la tomo alv
odio;No podes tener tan rico perfume hijadeputa
odio;dame una seal hijadeputa
odio;q bruta es la hijadeputa.
odio;Hace dos aos en esta misma fecha me dejaban por hijadeputa. Nunca ms voy a ponerme con alguien sabiendo el karma que me espera
odio;AMIGA TAN LINDA TENIAS QUE SER PEDAZO DE UNA HIJADEPUTA
odio;Mucha hijadeputa vieja degenerada.
odio;me cambias el nimo ya sea para bien o para mal hijadeputa
odio;AJJJJJJ PALOMA HIJADEPUTA SE CAG EN MI SILLN
odio;Siempre rompiendo todo y buscando un muerto. Ojal les den de a cientos y vas a ser la responsable. Parsito hijadeputa
odio;Esta maldita!!! Hijadeputa
odio;q hijadeputa es perfecta primo
odio;Mucha hijadeputa.
odio;FirstDates10M la Mara que cara de hijadeputa tiene
odio;Que enana tan hijadeputa
odio;Le quiero. Siempre en el bando contrario a esta hijadeputa
odio;Que hijoputa encima el tipico kebab que entra to bien por la madrugada
odio;ms xulo el hijoputa
odio;Pasa la mopa hijoputa!
odio;El hijoputa se pinchaba lo que pillaba, le daba igual que fuera droja que suero fisiolgico
odio;Hijoputa, es la palabra que mejor define a Pedro Pinocho Cumfraude, no existe duda
odio;Como corre el hijoputa
odio;minutos esperndote y nunca apareciste hijoputa
odio;Lo peor, que llevo como horas intentado tirarlo y el hijoputa me est generando embolias
odio;Hijoputa.
odio;Q hijoputa t amo mi amor.
odio;//hijoputa
odio;Nazareno hijoputa
odio;La rabia en persona el hijoputa
odio;hijoputa tienes un civic
odio;Hijoputa organizados no da fastidio da coraje
odio;Y mui hijoputa
odio;Hijoputa
odio;un hijoputa feliz
odio;Nazi? A tomar por culo hijoputa
odio;lo que hace una facultad de filosofia y letras a un hijoputa
odio;Puto Rayas, le quiero mucjo pero el hijoputa no paraba de salirme en ayudar a gente del clan
odio;Pues estar haciendo el hijoputa el ministro de consumo
odio;que hijoputa has sido cabron
odio;La roja que le saca el hijoputa, es de vergenza!!
odio;Hasta q no expulsara a alguien no iba a acabar el hijoputa tobogandepiojos
odio;joder juan como vives hijoputa
odio;HIJOPUTA Q MALO ERES CABRON
odio;Es un HIJOPUTA de maximo nivel
odio;Lleva un mes con la misma camiseta ya el hijoputa, le vale de chaleco.
odio;A chuparlaaa!!rbitro hijoputa
odio;PUTO RBITRO CALVO HIJOPUTA
odio;como se le ve el plumero al HIJOPUTA del comentariasta....siempre en contra del RREAL ZARAGOZA
odio;Le da un infarto al hijoputa si ve eso.
odio;Vaya hijoputa Tapn Lpez, pitero subdesarrollado
odio;Todo est en la mano de Putin, de ese hijoputa
odio;Nazis rusos?? Pero no eran comunistas? Estas ms perdido que un hijoputa el da del padre
odio;hay que ser subnormal, hijoputa y gilipollas para decir NO.
odio;Esta tipejo es un hijoputa... Sin ms.
odio;Lo est deseando el hijoputa
odio;Tira hijoputa!!!!!!!
odio;Abre la puta puerta hijoputa
odio;Asesino hijoputa chacal cobarde
odio;De acuerdo, pero que Javier Solana es un hijoputa redomado, eso ni cotiza.
odio;vaya parada que hijoputa
odio;Hijoputa.
odio;Hijoputa! Lo bord... Eso s lo ha cumplido.... No dejaremos nadie atrs!... Deca....
odio;"Hoy en, ""Gua definitiva para encontrar el amoll"":Que no me dejes en visto, hijoputa!!!Match Crus Jroin...OALgo"
odio;Dios las piernas el hijoputa no skippea
odio;Hijaputa, Merche. No le cambiemos el calificativo, porfa.
odio;"' te quiero hijaputa&lt;3"
odio;Fia, eres una hijaputa, encima te quieres zumbar a Godwyn ahora, vbora
odio;Lo que quiere decir Ana Botn es que ha bajado la calefaccin grados. La tena a la hijaputa.
odio;NO ME MANDASTE EL TERCER DIBUJO, HIJAPUTA
odio;Ahora tiene al servicio muertos de fro... Que hijaputa
odio;alguna hijaputa por valencia
odio;me est matando la hijaputa
odio;Mala polla la reviente a esta hijaputa
odio;A ver si nos bajas las comisiones abusivas de ru banco, hijaputa
odio;En serio si mi gata no fuera todo lo suave que es ya le faltara calle pa correr a la hijaputa
odio;Que miserable la hijaputa.
odio;Maana manca hijaputa
odio;noooos traicionas hijaputa JAJJA
odio;Anda, cllate. Subnormal, hijaputa.
odio;No entiende nada pero en realidad s que lo entiende la hijaputa
odio;Tol puto da conectado al Teams y por mail...y la hijaputa tiene que ser llamarme y mandarme wasap al nmero personal
odio;Si ya sabemos por el pacto histrico, para esa hijaputa de la cabal solo cagarnos en ella y toda su descendencia.
odio;Est contrahecha la hijaputa
odio;Ah, que si es modelo s se le puede tirar encima una bomba? Vete a tomar por culo hijaputa.
odio;Mira mira hijaputa, no quieras empezar una guerra en
odio;Hijaputa xd
odio;Pero hay que ser hijaputa
odio;Es una hijaputa....lex para k me cuentas nada???Ya te valeeeee
odio;Es super atractiva la hijaputa
odio;entro y me dice dni hijaputa k me lo he dejao en el coche juro k tengo va vendemelo enga
odio;jdr la friki esta como ahorra para el beber la hijaputa ya podra enrrollarse
odio;me cag en tu prima la coja hijaputa
odio;El ser listo no implica un adjetivo positivo. Se puede ser lista e hijaputa. Considero que es lista
odio;Lo podan haber echo tus padres , hijaputa
odio;Hijaputa bien q te reias de mi
odio;Como corre la hijaputa
odio;Esta hijaputa nos va a dejar a todes igual de pobres
odio;Cabeza te puedes callar un rato? Intento estudiar sin que me d un ataque de ansiedad pon un poco de tu parte tambin hijaputa.
odio;quieres jugar a ese juego? me apunto. mexicana hijaputa
odio;Que hijaputa la gallifantes,me denunci la cuenta cuando era su psiquiatra...
odio;de casualidad matemticas no es la materia ms hijaputa del mundo
odio;Hay que ser hijaputa para hacer esa pregunta.
odio;Nunca me ha gustado la gente que va de buenina, me fo ms de la gente que es hijaputa porque al menos van de cara desde el inicio
odio;Cuando tena pareja era muuuuy hijaputa
odio;Pues la ma es medio retrasada, solo usa los hechizos ms dbiles de mi repertorio la hijaputa, creo que me la dieron rota
odio;paren de hacer hit tweets con la situacin de sb hijasdeputa
odio;Que hijasdeputa
odio;Amigo no pueden ser tan bichas, como les da la cara para ser tan hijasdeputa
odio;Es igual, las dos son unas hijasdeputa.
odio;Y las presentadoras dndole las gracias tb sabemos q son de raza hijasdeputa
odio;Que al pedo estn estas hijasdeputa. Nos salen carisimas.
odio;Haber avisado que tenais la cabeza totalmente perdida hijasdeputa.
odio;hijasdeputa paren el ratio
odio;Hijasdeputa,a cada una que asesine a su beb por follar y no cuidarse,deberan terminar como sus hijos
odio;Fracasa el intento de evacuacin, titulan los hijosdeputa de la televisin pblica, la de todos.Y las hijasdeputa.Y de todas.
odio;Qu hijasdeputa caras que sonLadrones oquis Intiles
odio;An as, seguir subiendo, porque las gasolineras son as de hijasdeputa.
odio;os voy a bloquear por hijasdeputa
odio;El mundo da unas vueltas hijasdeputa
odio;HIJODEPUTA!!
odio;El hijodeputa del seijas no me viene a clase mecagoensusmuertos
odio;Yo no voy a parar hasta que vuelvas hijodeputa
odio;Y ni se le caen los huevos al suelo. Hijodeputa
odio;Maana andars pactando con Bildu, es decir, con ETA.FALSO HIJODEPUTA.
odio;Se llama usted igual que un hijodeputa que pidi a ETA que no matase.en Catalua
odio;La putadetumadre aborto mal parido, mendigo hijodeputa
odio;PUTN, VOS SOS UN HIJODEPUTA!!!
odio;Carebobo todo lo hace por plata, nunca se ha bajado de una camioneta blindada. Hijodeputa!
odio;Voy ciega hijodeputa
odio;puto cajetudo hijodeperra hijodeputa mogolico sorete cabeza de pito estupido ojala te gorreen
odio;Djimmy LAREPUTA MADRE GENIO HIJODEPUTA
odio;Te odio a vos a todo lo que representas gordo penta hijueputa. Odio tu famoso da sin IVA perro hijodeputa
odio;Populista hijodeputa cllese!!!!
odio;no tenes vergenza hijodeputa
odio;q hijodeputa aizen JSJSJS organizo todo
odio;Lavaperros hijodeputa
odio;Let's gooooooooooooooii a tomar por culo el hijodeputa este de los cojones oleeee
odio;QUE HIJODEPUTA
odio;Nstor Morales es un hijodeputa
odio;Pobre hijodeputa
odio;Hijodeputa ese qlo
odio;Un hijodeputa cobarde, que tristeza que no hubiese nadie que le hubiera puesto en su sitio.
odio;a cuantas ms le likeara las historias hijodeputa
odio;feracias por el unfolo2
odio;Puto viejo hijodeputa. S la OTAN se hubiese quedado donde deba estar, esto no estara pasando. Hijo de puta.
odio;pensas participar en alguna historia pq ya no se q mas subir hijodeputa
odio;JDKAKDKAKDKWDJKDJ q hijodeputa
odio;Desagradecido hijodeputa, Jaime te ayudo cuando estabas embalado con lo del paro, sarrapastrozo
odio;qu haces en lnea que no me contestas hijodeputa
odio;MORITE INSUA FRACASADO HIJODEPUTA Y LLVATE A BOUZAT Y JARA
odio;pq siempre te respondo a todo tuit que ponga s y al final eso es de pesao hijodeputa
odio;dale que le digo al de pedidos ya que se apure hijodeputa
odio;Ojal no le den casa por crcel, este hijodeputa no merece nada, ayuden esa pobre mujer
odio;Todo el justifique una guerra es un hijodeputa.
odio;Que hijodeputa mas ordinario. Ordinario ordinario!!!
odio;Vos siempre a la defensiva hijodeputa tras q me preocupo por ya sabes que
odio;Solo le dedo al enano de Sergio lo peor que me pueda imaginar es un hijodeputa con todas sus letras
odio;La conversacin ha evolucionado a llamar hijodeputa a Pitingo
odio;Hijodeputa
odio;En denuncias el acusado haba fallecido, si es el mismo menudo hijodeputa...
odio;Hijodeputa llega a tocar una hija ma y pasado maana lo estn velando
odio;En una heladera hijodeputa
odio;Lo de Tomas Casas, es subnormalidad profunda o simplemente es un hijodeputa?Ya, si, las dos.
odio;Hijodeputa hay k decirlo ms
odio;Mierda. Me ha hecho gracias.El hijodeputa.
odio;Gonzlez fuertes eres un hijodeputa y ya est. Estas tremendamente calvo chupamela
odio;Cmo vas a poner cuarteto para todo el barrio haciendo vibrar los edificios hijodeputa para eso
odio;Hijodeputa, suma y sigue
odio;Es una burrada lo malo que es el calvo hijodeputa. Si le pegan le hara un favor
odio;me vas a atender o no hijodeputa? Primer aviso
odio;Te voy a doxxear y te voy a suicidar de tiros por la espalda hijodeputa
odio;Centrocampista en un partido entre hijosdeputa o algo as, si no no veo yo de que centro habla.
odio;Buenos das lo primero...y lo segundo a la mierda lo primero.Hijosdeputa.
odio;Hijosdeputa
odio;/ y sudando como hijosdeputa
odio;Burgueses hijosdeputa..........
odio;el plus es de hijosdeputa
odio;Dios no se qu voy a hacer lpm por que me propusieron planes el mismo da hijosdeputa
odio;Empezamos con los hijosdeputa hijosdeputa hijosdeputa hijosdeputa hijoseputq
odio;Devuelvan a Fredy hijosdeputa, leon eso nos basta
odio;QUIEN ME HA DEJADO DE SGUIR HIJOSDEPUTA
odio;No se metan con loleros, son unos hijosdeputa.
odio;Pedazo de hijosdeputa no me contestas pero si me joseas
odio;ARRIBA ESPAA HIJOSDEPUTA
odio;Doa Irene dando de mamar.MADRIDISTAS HIJOSDEPUTA
odio;Tilines hijosdeputa hoy evento de mc, finales de fnaf y luego me chupan un huevo
odio;Aquel playo deca : quemarlo todo yo digo que quememos a ese playo pero en RECOPE hijosdeputa que suben el combustible cada semana !
odio;Descuido a mis perras dos segundos y ya me andan engaando hijosdeputa
odio;Hijosdeputa! Me agarr una puntada tremenda
odio;HE VUELTO HIJOSDEPUTA
odio;Devuelvan HIJOSDEPUTA!!!
odio;Hijosdeputa
odio;CANCHERO DEPOL NO OS ENCERREIS AHORA HIJOSDEPUTA
odio;Dejen de cancelar treinos HIJOSDEPUTA
odio;Me fascina cuando la maldad de virgo sale a flote, somos tan hijosdeputa cuando queremos.
odio;Que hijosdeputa, todita la mala intencin en sus montajes
odio;Vaya dos hijosdeputa!!
odio;Yo si ah vi al ms hijosdeputa de los presidentes cipayos pedirle perdn al rey de espaa y a payasos como vos aplaudir.
odio;Qu fcil es pitar al Atlti. HijosdePuta
odio;No saben restar, asco de gente
odio;q asco de gente
odio;La gente est llena de mentiras, que asco man
odio;Te das cuenta de la gente interesada son cualquiera un asco
odio;No hay nada que me de ms asco que la gente cnica
odio;que asco solo me salen los mg de la gente de twitter como se quita esto
odio;me da un chingo de asco la gente infiel
odio;Un asco de gente
odio;Ese cuentico de cagarlas y echarme la culpa mtaselo por el culooo, qu impotencia la gente mentirosa. Que puto asco.
odio;Que asco de persona,con que necesidad tenes que andar haciendole pasar malos ratos a la gente y encima robando que bronca
odio;Hecho! Vaya asco de gente
odio;Todos acomodados. Que nos lo arreglen otros. Que ascazo de gente.
odio;Qu ascazo de gente. Ellos a lo suyo desde sus sillones... Lo de siempre y a joderse los de siempre
odio;Ascazo de gente!!
odio;QUE PEREZA LA GENTE QUE VA DE MODOSITA UFFF QUE ASCAZO Secret11M
odio;Eso si acaso sera ms tarde,as vamos ganando un poco ms!ascazo e gente ,encima van de humildes
odio;Pero que clase de puto perturbado hace eso, que ascazo de gente.
odio;En Europa intentando frenarla y aqu les abrimos las puertas.Ascazo de gente y de quien les vota.
